,Time_norm,Time,Light,Light_norm,Growth_norm,Growth,DCW,DCW_norm,Growth rate,R0,R1,R2,R3,R4,is_train
26,-1.1692799999999999,2.6,574,0.95517392,0.008196690999999999,0.08606526,0.033565451,-1.4820489369999998,0.010045934,1.7536035390809004,1.9952650368833873,1.5119198860980263,2.043793900097137,1.8214559139873918,True
27,-1.16521,2.7,574,0.95517392,0.008443146,0.08865303599999999,0.034574684,-1.4809138530000001,0.010139123,1.7556901326338583,1.999160134078,1.5156497084995864,2.0469959319199904,1.8237121491858994,True
28,-1.16114,2.8,574,0.95517392,0.008691886999999999,0.09126481,0.035593276,-1.479768243,0.010233127,1.7578010406949853,2.003086982312708,1.5194133174596391,2.0502266762853605,1.8259872219976445,False
29,-1.15707,2.9,574,0.95517392,0.008942933,0.09390079300000001,0.036621309,-1.4786120130000002,0.010327951,1.7599365554174238,2.0070457737716096,1.523210971317987,2.0534863495176965,1.8282812448552401,False
30,-1.153,3.0,574,0.95517392,0.009196304,0.096561195,0.037658866,-1.4774450730000002,0.010423601999999999,1.762096963325391,2.011036683941192,1.5270429132639758,2.0567751548866844,1.8305943201250934,True
31,-1.14893,3.1,574,0.95517392,0.009452022,0.09924623,0.03870603,-1.476267328,0.010520086000000001,1.7642825619381042,2.0150599023663527,1.5309094008092372,2.0600933079250905,1.8329265579090497,True
32,-1.14486,3.2,574,0.95517392,0.009710106,0.101956111,0.039762883,-1.475078685,0.010617409,1.7664936468326964,2.019115608632724,1.5348106827385208,2.063441016639409,1.835278062103682,True
33,-1.14079,3.3,574,0.95517392,0.009970577,0.104691055,0.040829511,-1.4738790480000001,0.010715576999999999,1.7687305209223552,2.0232039893864564,1.5387470154692533,2.066818495538397,1.8376489402438525,False
34,-1.1367200000000002,3.4,574,0.95517392,0.010233455,0.10745127900000001,0.041905999,-1.4726683230000002,0.010814596000000001,1.7709934851540687,2.0273252212124526,1.5427186465451415,2.070225951491226,1.8400392935522665,True
35,-1.13265,3.5,574,0.95517392,0.010498762,0.11023700199999999,0.042992431,-1.471446413,0.010914473999999999,1.7732828478291716,2.031479487612427,1.5467258309832779,2.0736635977430176,1.8424492267606538,True
36,-1.12858,3.6,574,0.95517392,0.010766518999999999,0.113048445,0.044088893,-1.470213222,0.011015215,1.7755989171343227,2.035666965315997,1.5507688180828332,2.0771316425915574,1.8448788401456195,True
37,-1.1245100000000001,3.7,574,0.95517392,0.011036746000000002,0.11588583,0.045195474000000006,-1.468968651,0.011116828,1.7779420086425537,2.0398878378042533,1.5548478644506858,2.080630300572972,1.8473282373489803,True
38,-1.1204399999999999,3.8,574,0.95517392,0.011309465,0.11874938199999999,0.046312259,-1.467712602,0.011219317,1.780312437806181,2.044142281651474,1.5589632208096367,2.084159781143047,1.849797517426682,True
39,-1.11637,3.9,574,0.95517392,0.011584698000000001,0.12163932599999999,0.047439337000000005,-1.4664449769999999,0.01132269,1.7827105218093853,2.04843046987118,1.5631151351937018,2.0877202914255686,1.8522867767609243,True
40,-1.1123,4.0,574,0.95517392,0.011862466,0.12455589,0.048576797000000005,-1.465165676,0.011426953,1.7851365833456747,2.052752578611312,1.5673038594290993,2.0913120417590094,1.8547961129184802,True
41,-1.1082299999999998,4.1,574,0.95517392,0.012142791000000002,0.12749930199999998,0.049724727999999996,-1.4638745990000002,0.011532111999999999,1.7875909468357731,2.0571087803091874,1.5715296424853555,2.0949352400036876,1.857325620647931,True
42,-1.10416,4.2,574,0.95517392,0.012425695,0.130469793,0.050883219,-1.4625716430000002,0.011638173,1.7900739441288407,2.061499253735047,1.5757927402052507,2.0985900998839324,1.8598753976811309,True
43,-1.10009,4.3,574,0.95517392,0.0127112,0.133467596,0.052052362000000005,-1.461256708,0.011745143999999999,1.7925859030720521,2.065924163685972,1.580093395569301,2.102276824076866,1.8624455329102176,True
44,-1.09602,4.4,574,0.95517392,0.012999328000000001,0.136492944,0.053232247999999996,-1.45992969,0.011853031000000002,1.7951271608360964,2.0703836845014414,1.5844318615319417,2.1059956237693105,1.8650361200108188,True
45,-1.09195,4.5,574,0.95517392,0.013290102,0.13954607300000002,0.054422969,-1.458590487,0.011961841,1.7976980524492978,2.0748779797875696,1.5888083812694906,2.109746701751798,1.8676472456319324,True
46,-1.08788,4.6,574,0.95517392,0.013583545,0.142627221,0.055624615999999995,-1.4572389940000001,0.012071578999999999,1.8002989203552984,2.0794072191434982,1.5932232044535897,2.113530266347668,1.8702789990779867,True
47,-1.08381,4.7,574,0.95517392,0.013879678999999999,0.14573662699999998,0.056837285,-1.455875106,0.012182253,1.802930108658292,2.0839715679955213,1.597676577315896,2.117346522918273,1.8729314663666075,True
48,-1.07974,4.8,574,0.95517392,0.014178527,0.148874531,0.058061067,-1.4544987180000002,0.012293868999999999,1.8055919630907602,2.088571187529412,1.6021687425667728,2.121195673779456,1.8756047301521093,True
49,-1.0756700000000001,4.9,574,0.95517392,0.014480112,0.152041175,0.059296058,-1.453109723,0.012406435,1.808284834861119,2.0932062412935593,1.6066999458130709,2.125077923704547,1.878298873524076,True
50,-1.0716,5.0,574,0.95517392,0.014784458,0.155236805,0.06054235400000001,-1.451708015,0.012519955,1.8110090748272731,2.0978768850930805,1.6112704256508137,2.12899347144303,1.8810139740940937,True
51,-1.0675299999999999,5.1,574,0.95517392,0.015091587,0.158461665,0.061800049,-1.4502934840000001,0.012634438000000001,1.8137650431880545,2.1025832835679026,1.615880429862827,2.132942523593338,1.8837501135918737,True
52,-1.06346,5.2,574,0.95517392,0.015401524,0.161716004,0.063069242,-1.448866024,0.01274989,1.8165530938946064,2.1073255834661495,1.6205301892209083,2.1369252721630945,1.8865073622852058,False
53,-1.05939,5.3,574,0.95517392,0.015714292,0.16500007,0.064350027,-1.447425524,0.012866317,1.819373592154894,2.1121039435031483,1.6252199467091222,2.140941919595808,1.8892857962956158,True
54,-1.05532,5.4,574,0.95517392,0.016029916,0.168314115,0.065642505,-1.445971875,0.012983726999999999,1.8222269007531926,2.116918510996302,1.6299499345705843,2.144992659130211,1.8920854839685257,True
55,-1.05125,5.5,574,0.95517392,0.016348418,0.171658392,0.066946773,-1.444504965,0.013102125,1.8251133898051999,2.121769438362366,1.6347203904885912,2.149077688637486,1.8949064954195374,True
56,-1.04718,5.6,574,0.95517392,0.016669824,0.175033154,0.06826293,-1.4430246830000002,0.01322152,1.8280334288817541,2.126656869768063,1.6395315444192757,2.153197199363382,1.8977488947236292,False
57,-1.04311,5.7,574,0.95517392,0.016994158,0.178438658,0.069591077,-1.441530916,0.013341917,1.830987392872455,2.1315809509611365,1.6443836282356754,2.157351384172546,1.9006127455821549,True
58,-1.03904,5.8,574,0.95517392,0.017321444,0.181875163,0.070931313,-1.440023552,0.013463323999999999,1.8339756560256935,2.1365418192721406,1.6492768658292793,2.1615404290872817,1.903498105457886,True
59,-1.0349700000000002,5.9,574,0.95517392,0.017651707,0.185342927,0.072283742,-1.438502476,0.013585746999999999,1.8369985998265834,2.141539616694984,1.6542114859649066,2.1657645242911756,1.906405033129271,True
60,-1.0309,6.0,574,0.95517392,0.017984973,0.188842213,0.073648463,-1.436967574,0.013709193,1.8400566050322176,2.1465744766145636,1.6591877091706118,2.1700238528895306,1.9093335809166578,False
61,-1.02683,6.1,574,0.95517392,0.018321265,0.192373283,0.07502558,-1.43541873,0.013833669,1.843150057583689,2.1516465335667037,1.6642057572878364,2.174318599118926,1.9122838003034006,True
62,-1.0227600000000001,6.2,574,0.95517392,0.01866061,0.19593640199999998,0.076415197,-1.4338558280000002,0.013959181999999999,1.846279344581464,2.156755916567073,1.669265846864127,2.1786489426675084,1.9152557379973958,True
63,-1.0186899999999999,6.3,574,0.95517392,0.019003032,0.199531837,0.077817417,-1.432278752,0.014085739,1.8494448542167885,2.1619027490255136,1.6743681890170978,2.1830150585528476,1.9182494358219053,True
64,-1.01462,6.4,574,0.95517392,0.019348558000000002,0.203159858,0.07923234400000001,-1.430687382,0.014213346000000002,1.852646983759589,2.167087161680228,1.6795130021718792,2.187417128057307,1.921264938177129,True
65,-1.01055,6.5,574,0.95517392,0.019697213,0.206820733,0.08066008599999999,-1.429081602,0.01434201,1.8558861234262445,2.1723092664004566,1.6847004860791959,2.191855316451808,1.924302276739764,False
66,-1.0064799999999998,6.6,574,0.95517392,0.020049022,0.210514735,0.082100746,-1.42746129,0.014471738999999999,1.8591626764492273,2.177569188647504,1.6899308539288347,2.196329800514503,1.9273614892777844,True
67,-1.00241,6.7,574,0.95517392,0.020404013000000002,0.214242137,0.083554433,-1.4258263290000002,0.014602539,1.8624770368195525,2.182867031595942,1.6952042966871637,2.200840737987592,1.9304425987158182,True
68,-0.99834,6.8,574,0.95517392,0.020762211000000003,0.21800321600000003,0.085021254,-1.424176595,0.014734417,1.8658296134938288,2.1882029149666127,1.7005210216336542,2.2053883005646746,1.933545635651189,True
69,-0.9942700000000001,6.9,574,0.95517392,0.021123642999999998,0.221798248,0.086501317,-1.422511969,0.01486738,1.869220806005097,2.1935769360189714,1.7058812134737762,2.2099726406284605,1.9366706155967897,True
70,-0.9902,7.0,574,0.95517392,0.021488335,0.225627513,0.08799473,-1.4208323269999998,0.015001435,1.8726510246936896,2.1989892017997716,1.711285066420513,2.2145939186709227,1.9398175576618253,True
71,-0.98613,7.1,574,0.95517392,0.021856313,0.22949129199999999,0.089501604,-1.419137546,0.015136588999999999,1.8761206784386628,2.204439809614998,1.7167327646473503,2.2192522865950695,1.9429864731202073,True
72,-0.98206,7.2,574,0.95517392,0.022227606,0.233389866,0.09102204800000001,-1.417427503,0.015272848,1.8796301765886265,2.2099288501690473,1.7222244853447655,2.2239478903207544,1.9461773671591625,True
73,-0.9779899999999999,7.3,574,0.95517392,0.02260224,0.23732352199999998,0.092556173,-1.415702072,0.015410221000000002,1.883179935038063,2.215456417067284,1.727760408152982,2.2286808778544507,1.9493902443228779,False
74,-0.9739200000000001,7.4,574,0.95517392,0.022980242,0.241292544,0.09410409199999999,-1.4139611280000002,0.015548713,1.886770367936192,2.2210225938424077,1.733340702113171,2.2334513881322504,1.9526251008888698,True
75,-0.96985,7.5,574,0.95517392,0.02336164,0.245297221,0.09566591599999999,-1.412204544,0.015688332,1.890401893760488,2.22662746344759,1.7389655351048492,2.2382595590784393,1.955881930300588,True
76,-0.96578,7.6,574,0.95517392,0.023746461,0.249337842,0.09724175800000001,-1.410432194,0.015829084,1.894074929026139,2.232271098543901,1.7446350640124386,2.2431055192106624,1.9591607174365075,False
77,-0.9617100000000001,7.7,574,0.95517392,0.024134733,0.2534147,0.098831733,-1.40864395,0.015970977,1.8977898943809584,2.237953570950119,1.750349444129352,2.2479893956732417,1.962461444012324,True
78,-0.9576399999999999,7.8,574,0.95517392,0.024526483999999998,0.257528087,0.10043595400000001,-1.406839683,0.016114016999999998,1.9015472124458581,2.2436749483023775,1.7561088257279063,2.252911311305134,1.965784086546751,True
79,-0.95357,7.9,574,0.95517392,0.024921743,0.26167829800000003,0.102054536,-1.405019263,0.016258212,1.9053473077107348,2.249435293911802,1.76191335383089,2.2578713844449574,1.969128616183587,True
80,-0.9495,8.0,574,0.95517392,0.025320536,0.265865631,0.10368759599999999,-1.403182561,0.016403568,1.9091906022352068,2.2552346603114097,1.7677631616247842,2.2628697232919737,1.9724949948485642,False
81,-0.9454299999999999,8.1,574,0.95517392,0.025722894,0.27009038399999996,0.10533525,-1.401329445,0.016550092,1.9130775238846855,2.2610731017673764,1.773658382955603,2.267906436601049,1.9758831824129288,True
82,-0.9413600000000001,8.2,574,0.95517392,0.026128844,0.27435285800000003,0.106997614,-1.3994597830000002,0.016697791,1.9170084999459038,2.2669506646416373,1.7795991425413515,2.2729816253016857,1.9792931309945605,True
83,-0.93729,8.3,574,0.95517392,0.026538415,0.27865335399999996,0.10867480800000001,-1.3975734430000002,0.016846672,1.9209839569777902,2.2728673872758733,1.7855855557391147,2.278095382301843,1.982724784787122,True
84,-0.93322,8.4,574,0.95517392,0.026951636,0.282992177,0.110366949,-1.3956702930000002,0.016996742,1.9250043206562515,2.2788232998752562,1.7916177283027421,2.283247792288048,1.986178079886166,True
85,-0.92915,8.5,574,0.95517392,0.027368536000000002,0.287369632,0.112074156,-1.3937501959999998,0.017148008,1.9290700262141054,2.2848184399847367,1.7976957719806799,2.288438945030174,1.9896529531488176,True
86,-0.9250799999999999,8.6,574,0.95517392,0.027789145,0.291786027,0.113796551,-1.39181302,0.017300476999999998,1.9331814971499959,2.290852821073614,1.803819772559117,2.2936689080991437,1.9931493238669733,False
87,-0.92101,8.7,574,0.95517392,0.028213493,0.29624167100000004,0.11553425199999999,-1.389858627,0.017454155,1.9373391683609478,2.296926466741541,1.8099898244236816,2.2989377563826245,1.9966671134764558,True
88,-0.91694,8.8,574,0.95517392,0.028641607000000003,0.30073687600000004,0.117287382,-1.3878868819999999,0.01760905,1.9415434669005023,2.303039382504408,1.8162060018422497,2.3042455475398036,2.0002062290872353,True
89,-0.9128700000000001,8.9,574,0.95517392,0.029073519,0.305271953,0.11905606199999999,-1.385897647,0.017765168,1.9457948245585994,2.3091915743167992,1.8224683776279478,2.309592337953123,2.0037665740894277,True
90,-0.9088,9.0,574,0.95517392,0.029509259,0.309847218,0.120840415,-1.383890785,0.017922516,1.9500936691672965,2.315383036006826,1.828777010247945,2.3149781717125726,2.0073480407513626,True
91,-0.9047299999999999,9.1,574,0.95517392,0.029948856,0.31446298699999997,0.122640565,-1.381866157,0.0180811,1.9544404308285463,2.3216137584078704,1.8351319529817487,2.32040308843608,2.010950515374886,True
92,-0.90066,9.2,574,0.95517392,0.030392341,0.319119578,0.124456635,-1.379823622,0.018240929,1.958835541759568,2.3278837291531307,1.8415332536225042,2.325867122989244,2.014573878037378,True
93,-0.89659,9.3,574,0.95517392,0.030839744,0.32381731,0.126288751,-1.3777630419999998,0.018402008,1.9632794253369394,2.334192917175934,1.8479809384765526,2.3313702918558237,2.0182179934990034,False
94,-0.8925200000000001,9.4,574,0.95517392,0.031291096000000004,0.328556505,0.12813703699999998,-1.375684275,0.018564344,1.9677725109546187,2.3405412940471906,1.8544750340322849,2.336912611604704,2.021882723393357,True
95,-0.88845,9.5,574,0.95517392,0.031746427,0.333337486,0.13000162,-1.373587179,0.018727944,1.9723152252225147,2.3469288215140485,1.8610155540934277,2.3424940879093827,2.025567918880813,True
96,-0.8843799999999999,9.6,574,0.95517392,0.032205769,0.338160578,0.131882626,-1.371471611,0.018892813999999997,1.9769079939093777,2.353355454399107,1.8676025025884035,2.348114717943835,2.0292734221749016,True
97,-0.88031,9.7,574,0.95517392,0.032669153,0.34302610899999997,0.133780182,-1.369337429,0.019058962,1.9815512373724473,2.359821134371657,1.8742358670326786,2.353774484796072,2.032999062801534,True
98,-0.87624,9.8,574,0.95517392,0.03313661,0.347934405,0.135694418,-1.3671844880000001,0.019226393999999997,1.9862453790200854,2.36632580192029,1.8809156306484027,2.359473367802564,2.0367446643455804,False
99,-0.8721700000000001,9.9,574,0.95517392,0.033608171,0.352885798,0.137625461,-1.365012644,0.019395116,1.990990836379776,2.3728693840533985,1.8876417595927797,2.3652113316420924,2.0405100372038234,False
100,-0.8681,10.0,574,0.95517392,0.034083867999999996,0.357880618,0.139573441,-1.362821751,0.019565135,1.995788027390374,2.37945180320182,1.8944142119260459,2.3709883339846005,2.044294983549671,False
101,-0.86403,10.1,574,0.95517392,0.034563733,0.3629192,0.14153848800000002,-1.360611663,0.019736457,2.0006373657870586,2.3860729710081277,1.9012329310588485,2.37680431989683,2.0480992935914997,True
102,-0.8599600000000001,10.2,574,0.95517392,0.035047798,0.36800187799999995,0.143520733,-1.3583822319999999,0.01990909,2.005539265226698,2.3927327941492083,1.9080978515751958,2.3826592267991233,2.05192274874811,True
103,-0.8558899999999999,10.3,574,0.95517392,0.035536094,0.37312899,0.145520306,-1.3561333119999999,0.020083039,2.010494130226882,2.399431162208211,1.91500888657206,2.3885529736433004,2.0557651145106988,True
104,-0.85182,10.4,574,0.95517392,0.036028655,0.378300873,0.14753734,-1.353864753,0.020258312,2.0155023690874754,2.4061679654075014,1.921965945721658,2.3944854763409094,2.059626150443256,True
105,-0.84775,10.5,574,0.95517392,0.036525511000000004,0.383517867,0.149571968,-1.3515764069999998,0.020434913,2.020564380392545,2.4129430765475313,1.9289689164965342,2.4004566317044422,2.063505599637101,False
106,-0.8436799999999999,10.6,574,0.95517392,0.037026697000000004,0.388780315,0.151624323,-1.349268124,0.020612851,2.025680561530734,2.4197563627353333,1.9360176760346226,2.4064663275947455,2.067403195252143,True
107,-0.8396100000000001,10.7,574,0.95517392,0.037532244,0.39408856,0.15369453800000002,-1.346939753,0.02079213,2.0308513061972144,2.426607682208162,1.9431120877073944,2.4125144399500478,2.0713186585001537,True
108,-0.83554,10.8,574,0.95517392,0.038042185,0.399442946,0.155782749,-1.3445911419999999,0.020972757999999998,2.036077004086883,2.433496884135682,1.9502520006900852,2.418600832431679,2.0752516983342923,True
109,-0.83147,10.9,574,0.95517392,0.038556554,0.40484382,0.15788909,-1.342222141,0.02115474,2.041358033884895,2.440423799664402,1.9574372404827045,2.424725348316747,2.079202006141379,False
110,-0.8274,11.0,574,0.95517392,0.039075384,0.41029153100000004,0.16001369699999998,-1.339832595,0.021338082999999997,2.04669477852678,2.4473882622275207,1.9646676297394956,2.4308878282565614,2.083169267125997,True
111,-0.8233299999999999,11.1,574,0.95517392,0.039598707000000004,0.415786427,0.16215670699999998,-1.337422352,0.021522793,2.052087607029972,2.454390083952148,1.9719429636076937,2.4370880892218025,2.0871531466449826,False
112,-0.81926,11.2,574,0.95517392,0.040126558,0.421328861,0.164318256,-1.334991258,0.021708875,2.057536885284942,2.46142907010166,1.9792630244475071,2.4433259370657634,2.091153298232374,True
113,-0.81519,11.3,574,0.95517392,0.04065897,0.426919184,0.166498482,-1.332539158,0.021896337000000002,2.063042973473428,2.468505015942374,1.9866275783957832,2.449601163550419,2.095169361592245,False
114,-0.81112,11.4,574,0.95517392,0.041195976,0.432557751,0.16869752300000002,-1.330065896,0.022085182999999998,2.0686062257036895,2.4756177065387504,1.9940363748980687,2.45591354595397,2.0992009622569556,True
115,-0.80705,11.5,574,0.95517392,0.041737611,0.438244919,0.17091551800000002,-1.327571317,0.02227542,2.0742269851248007,2.4827669108253647,2.001489140309187,2.462262841588135,2.103247708003225,True
116,-0.80298,11.6,574,0.95517392,0.042283909,0.443981044,0.173152607,-1.3250552629999999,0.022467054,2.079905592538481,2.4899523929013885,2.0089855893998383,2.4686487976019618,2.1073091950203375,True
117,-0.79891,11.7,574,0.95517392,0.042834903,0.449766485,0.175408929,-1.322517577,0.02266009,2.085642376990486,2.4971739003600515,2.016525412965273,2.475071140389424,2.1113850010640562,True
118,-0.79484,11.8,574,0.95517392,0.04339062900000001,0.45560160299999997,0.177684625,-1.319958102,0.022854534,2.091437657593083,2.504431167009175,2.0241082803786483,2.4815295777639927,2.1154746867689878,True
119,-0.79077,11.9,574,0.95517392,0.04395112,0.46148675899999997,0.179979836,-1.317376679,0.023050391,2.0972917476294355,2.5117239183540834,2.0317338450738633,2.4880238035965916,2.119577798493832,True
120,-0.7867,12.0,574,0.95517392,0.044516411,0.467422316,0.182294703,-1.314773147,0.023247668,2.1032049541426687,2.5190518713328873,2.0394017440135848,2.4945534973469616,2.123693867906647,True
121,-0.78263,12.1,574,0.95517392,0.045086537,0.47340864,0.184629369,-1.3121473479999999,0.023446368999999998,2.1091775661319345,2.5264147200576446,2.047111582483214,2.501118311105154,2.1278224037227997,False
122,-0.77856,12.2,574,0.95517392,0.045661533,0.479446095,0.186983977,-1.309499121,0.023646501,2.115209867712197,2.533812152541513,2.0548629513417564,2.507717884235638,2.1319629008509224,False
123,-0.77449,12.3,574,0.95517392,0.046241433,0.48553505,0.18935867,-1.3068283040000002,0.023848067999999997,2.1213021331205786,2.5412438448242542,2.0626554205711636,2.5143518378879635,2.1361148368169607,True
124,-0.77042,12.4,574,0.95517392,0.046826274,0.491675873,0.19175359100000003,-1.304134737,0.024051075,2.1274546193857837,2.5487094524585263,2.0704885300777915,2.521019767125902,2.14027766674745,True
125,-0.76635,12.5,574,0.95517392,0.047416089,0.497868935,0.194168885,-1.301418255,0.024255528999999998,2.133667581819065,2.556208629745905,2.0783618095648895,2.527721257831442,2.1444508338305646,True
126,-0.7622800000000001,12.6,574,0.95517392,0.048010915,0.504114606,0.19660469600000002,-1.298678698,0.024461432999999998,2.1399412506625617,2.5637410018605857,2.086274748997701,2.5344558615247297,2.1486337535052065,True
127,-0.75821,12.7,574,0.95517392,0.048610787,0.51041326,0.199061171,-1.2959159009999999,0.024668793999999997,2.146275853439184,2.5713061922959146,2.0942268270941797,2.5412231196029214,2.1528258284624497,True
128,-0.7541399999999999,12.8,574,0.95517392,0.04921574,0.51676527,0.201538455,-1.293129699,0.024877615,2.152671603005141,2.5789038088171297,2.1022174962889273,2.5480225505032803,2.157026440528427,False
129,-0.75007,12.9,574,0.95517392,0.049825811,0.523171011,0.204036694,-1.29031993,0.025087902000000002,2.1591286901080786,2.5865334351740916,2.1102461736766083,2.554853641981269,2.1612349458159117,True
130,-0.746,13.0,574,0.95517392,0.050441034,0.52963086,0.20655603600000003,-1.287486427,0.02529966,2.1656473012096287,2.5941946527001285,2.1183122634301137,2.561715870142938,2.165450686364893,True
131,-0.74193,13.1,574,0.95517392,0.051061447,0.536145196,0.209096626,-1.284629024,0.025512892000000002,2.1722276041568516,2.601887023747639,2.1264151390298403,2.5686086843146856,2.1696729806809376,True
132,-0.7378600000000001,13.2,574,0.95517392,0.051687085,0.542714395,0.211658614,-1.281747557,0.025727605,2.178869745287573,2.6096100889151845,2.134554140040577,2.5755315042378557,2.1739011219439193,True
133,-0.7337899999999999,13.3,574,0.95517392,0.052317985,0.549338839,0.214242147,-1.278841857,0.025943801000000002,2.1855738649804706,2.6173633856493903,2.1427285913405854,2.5824837364234345,2.178134387892906,False
134,-0.72972,13.4,574,0.95517392,0.052954182,0.556018908,0.21684737399999998,-1.275911758,0.026161486,2.192340078627437,2.6251464265890405,2.1509377799791594,2.5894647544198635,2.182372028650353,True
135,-0.72565,13.5,574,0.95517392,0.053595712999999996,0.562754985,0.219474444,-1.272957092,0.026380663,2.1991684875554607,2.6329587127847227,2.159180968756432,2.596473910333562,2.186613273644304,False
136,-0.72158,13.6,574,0.95517392,0.054242615,0.569547453,0.222123507,-1.269977692,0.026601337000000003,2.206059171485299,2.640799725548883,2.1674573872940153,2.6035105271862347,2.1908573268531093,True
137,-0.71751,13.7,574,0.95517392,0.054894923,0.5763966970000001,0.22479471199999998,-1.266973388,0.026823512,2.2130121971549377,2.6486689368221628,2.1757662426031454,2.6105739078775603,2.1951033720994233,True
138,-0.71344,13.8,574,0.95517392,0.055552675999999995,0.5833031,0.227488209,-1.263944011,0.027047191,2.220027608436173,2.6565657984372715,2.1841067073966984,2.617663325207399,2.199350566901307,True
139,-0.70937,13.9,574,0.95517392,0.05621591,0.590267051,0.23020415,-1.260889393,0.027272379,2.2271054256770344,2.6644897420358613,2.1924779196551887,2.624778021449151,2.2035980421310155,True
140,-0.7053,14.0,574,0.95517392,0.056884660999999996,0.597288936,0.232942685,-1.257809362,0.027499079,2.2342456566305335,2.6724401918658645,2.2008789957472366,2.6319172194852665,2.207844908540217,True
141,-0.70123,14.1,574,0.95517392,0.057558965999999996,0.604369143,0.23570396600000001,-1.25470375,0.027727294,2.241448277248531,2.680416543887878,2.209309008002103,2.639080103688808,2.212090245235768,True
142,-0.69716,14.2,574,0.95517392,0.058238862999999995,0.611508061,0.23848814399999999,-1.251572385,0.027957028,2.2487132495472655,2.688418186288483,2.217767006010228,2.646265837978378,2.216333110308296,True
143,-0.69309,14.3,574,0.95517392,0.058924389,0.61870608,0.241295371,-1.248415096,0.028188285,2.2560405093302,2.6964444864062704,2.226252002415924,2.653473553709769,2.2205725335052127,False
144,-0.68902,14.4,574,0.95517392,0.05961558,0.6259635920000001,0.244125801,-1.245231712,0.028421066000000002,2.263429967806915,2.7044947931873575,2.2347629751415883,2.6607023515083035,2.2248075172120902,True
145,-0.68495,14.5,574,0.95517392,0.060312475,0.633280986,0.246979585,-1.242022061,0.028655377000000003,2.2708815132095377,2.712568439567057,2.243298869508915,2.66795130302942,2.229037037361093,True
146,-0.68088,14.6,574,0.95517392,0.06101511,0.640658656,0.249856876,-1.238785972,0.028891218,2.278395005435297,2.720664737287165,2.25185859237934,2.6752194459245753,2.2332600403673153,True
147,-0.67681,14.7,574,0.95517392,0.061723522999999995,0.648096995,0.252757828,-1.235523271,0.029128592999999998,2.285970284611003,2.7287829867689535,2.2604410221856863,2.6825057923190063,2.2374754479328596,True
148,-0.67274,14.8,574,0.95517392,0.062437752,0.655596396,0.255682595,-1.2322337859999999,0.029367505,2.293607158753717,2.7369224644523173,2.269044995163076,2.6898093170564685,2.241682150087177,False
149,-0.66867,14.9,574,0.95517392,0.06315783400000001,0.663157254,0.25863132899999997,-1.228917344,0.029607955,2.301305409997687,2.7450824301818306,2.2776693127664815,2.6971289639371685,2.245879008694055,True
150,-0.6646,15.0,574,0.95517392,0.063883806,0.670779963,0.261604186,-1.225573772,0.029849947,2.3090647915283777,2.7532621245885904,2.286312738478543,2.704463642972994,2.250064855740529,True
151,-0.6605300000000001,15.1,574,0.95517392,0.06461570700000001,0.678464919,0.264601319,-1.222202897,0.030093482,2.316885026831617,2.7614607689872743,2.2949739973293823,2.711812229896923,2.2542384929397623,True
152,-0.65646,15.2,574,0.95517392,0.065353573,0.6862125179999999,0.267622882,-1.218804545,0.030338562000000003,2.3247658112570986,2.7696775676887495,2.30365177790292,2.719173567834008,2.2583986925541004,False
153,-0.6523899999999999,15.3,574,0.95517392,0.06609744299999999,0.694023156,0.270669031,-1.215378541,0.030585189,2.332706811251712,2.777911707833481,2.3123447318027126,2.7265464667450243,2.262544196933087,True
154,-0.64832,15.4,574,0.95517392,0.066847355,0.70189723,0.27373992,-1.211924712,0.030833365,2.3407076566387843,2.7861623520865346,2.321051465485269,2.73392969647855,2.2666737144871587,True
155,-0.64425,15.5,574,0.95517392,0.067603346,0.709835138,0.27683570399999996,-1.208442884,0.031083091,2.348767946805304,2.794428645801286,2.329770547454425,2.741321992782579,2.2707859229692184,True
156,-0.64018,15.6,574,0.95517392,0.068365455,0.717837277,0.27995653800000003,-1.204932882,0.031334368,2.356887249922556,2.802709716870178,2.3385005076791003,2.748722056756361,2.274879469022813,True
157,-0.6361100000000001,15.7,574,0.95517392,0.06913371900000001,0.725904045,0.28310257699999997,-1.201394531,0.031587198,2.365065099850545,2.811004673243281,2.3472398345816554,2.7561285522180223,2.2789529665889456,True
158,-0.6320399999999999,15.8,574,0.95517392,0.069908175,0.73403584,0.286273978,-1.197827657,0.031841581,2.37330099305276,2.8193126005423457,2.3559869721135995,2.763540103166774,2.2830049954076688,True
159,-0.62797,15.9,574,0.95517392,0.070688863,0.742233061,0.289470894,-1.194232086,0.032097518,2.3815943901353904,2.8276325643872666,2.3647403218164387,2.770955295454436,2.2870341018451104,True
160,-0.6239,16.0,574,0.95517392,0.07147582,0.7504961059999999,0.29269348100000003,-1.190607642,0.03235501,2.389944719676315,2.835963614928369,2.3734982472000046,2.77837268041037,2.291038800733392,False
161,-0.61983,16.1,574,0.95517392,0.072269083,0.758825374,0.29594189600000004,-1.18695415,0.032614058,2.3983513705219925,2.8443047798255527,2.3822590659173972,2.7857907681680762,2.2950175716212913,False
162,-0.6157600000000001,16.2,574,0.95517392,0.073068692,0.7672212629999999,0.299216293,-1.1832714359999998,0.03287466,2.406813691026211,2.852655064290198,2.3910210494796136,2.793208027306073,2.2989688585130152,True
